['Vileplume'],['045'],"['Grass', 'Poison']",['Flower Pokémon'],['3′11″ (1.2 m)'],['41.0 lbs (18.6 kg)'],['Chlorophyll'],['Effect Spore'],"{'(Red/Blue/Yellow)': '045 ', '(Gold/Silver/Crystal)': '085 ', '(Ruby/Sapphire/Emerald)': '090 ', '(FireRed/LeafGreen)': '045 ', '(HeartGold/SoulSilver)': '085 ', '(X/Y — Central Kalos)': '107 ', '(Omega Ruby/Alpha Sapphire)': '093 ', ""(Let's Go Pikachu/Let's Go Eevee)"": '045 '}",['\n3 Special Attack '],"['45 ', '(5.9% with PokéBall, full HP)']","['70 ', '(normal)']",['221'],['Medium Slow'],['Grass'],"['50% male', '50% female']","['20 ', '(4,884–5,140 steps)']",['75'],['260'],['354'],['80'],['148'],['284'],['85'],['157'],['295'],['110'],['202'],['350'],['90'],['166'],['306'],['50'],['94'],['218'],['490'],"['Normal → Grass/Poison = normal effectiveness', '0']","['Fire → Grass/Poison = super-effective', '2']","['Water → Grass/Poison = not very effective', '½']","['Electric → Grass/Poison = not very effective', '½']","['Grass → Grass/Poison = not very effective', '¼']","['Ice → Grass/Poison = super-effective', '2']","['Fighting → Grass/Poison = not very effective', '½']","['Poison → Grass/Poison = normal effectiveness', '0']","['Ground → Grass/Poison = normal effectiveness', '0']","['Flying → Grass/Poison = super-effective', '2']","['Psychic → Grass/Poison = super-effective', '2']","['Bug → Grass/Poison = normal effectiveness', '0']","['Rock → Grass/Poison = normal effectiveness', '0']","['Ghost → Grass/Poison = normal effectiveness', '0']","['Dragon → Grass/Poison = normal effectiveness', '0']","['Dark → Grass/Poison = normal effectiveness', '0']","['Steel → Grass/Poison = normal effectiveness', '0']","['Fairy → Grass/Poison = not very effective', '½']"
['Paras'],['046'],"['Bug', 'Grass']",['Mushroom Pokémon'],['1′00″ (0.3 m)'],['11.9 lbs (5.4 kg)'],"['Effect Spore', 'Dry Skin']",['Damp'],"{'(Red/Blue/Yellow)': '046 ', '(Gold/Silver/Crystal)': '070 ', '(FireRed/LeafGreen)': '046 ', '(HeartGold/SoulSilver)': '070 ', '(Sun/Moon — Alola dex)': '147 ', '(U.Sun/U.Moon — Alola dex)': '180 ', ""(Let's Go Pikachu/Let's Go Eevee)"": '046 '}",['\n1 Attack '],"['190 ', '(24.8% with PokéBall, full HP)']","['70 ', '(normal)']",['57'],['Medium Fast'],"['Bug', 'Grass']","['50% male', '50% female']","['20 ', '(4,884–5,140 steps)']",['35'],['180'],['274'],['70'],['130'],['262'],['55'],['103'],['229'],['45'],['85'],['207'],['55'],['103'],['229'],['25'],['49'],['163'],['285'],"['Normal → Bug/Grass = normal effectiveness', '0']","['Fire → Bug/Grass = super-effective', '4']","['Water → Bug/Grass = not very effective', '½']","['Electric → Bug/Grass = not very effective', '½']","['Grass → Bug/Grass = not very effective', '¼']","['Ice → Bug/Grass = super-effective', '2']","['Fighting → Bug/Grass = not very effective', '½']","['Poison → Bug/Grass = super-effective', '2']","['Ground → Bug/Grass = not very effective', '¼']","['Flying → Bug/Grass = super-effective', '4']","['Psychic → Bug/Grass = normal effectiveness', '0']","['Bug → Bug/Grass = super-effective', '2']","['Rock → Bug/Grass = super-effective', '2']","['Ghost → Bug/Grass = normal effectiveness', '0']","['Dragon → Bug/Grass = normal effectiveness', '0']","['Dark → Bug/Grass = normal effectiveness', '0']","['Steel → Bug/Grass = normal effectiveness', '0']","['Fairy → Bug/Grass = normal effectiveness', '0']"
['Parasect'],['047'],"['Bug', 'Grass']",['Mushroom Pokémon'],['3′03″ (1.0 m)'],['65.0 lbs (29.5 kg)'],"['Effect Spore', 'Dry Skin']",['Damp'],"{'(Red/Blue/Yellow)': '047 ', '(Gold/Silver/Crystal)': '071 ', '(FireRed/LeafGreen)': '047 ', '(HeartGold/SoulSilver)': '071 ', '(Sun/Moon — Alola dex)': '148 ', '(U.Sun/U.Moon — Alola dex)': '181 ', ""(Let's Go Pikachu/Let's Go Eevee)"": '047 '}","['\n2 Attack, 1 Defense ']","['75 ', '(9.8% with PokéBall, full HP)']","['70 ', '(normal)']",['142'],['Medium Fast'],"['Bug', 'Grass']","['50% male', '50% female']","['20 ', '(4,884–5,140 steps)']",['60'],['230'],['324'],['95'],['175'],['317'],['80'],['148'],['284'],['60'],['112'],['240'],['80'],['148'],['284'],['30'],['58'],['174'],['405'],"['Normal → Bug/Grass = normal effectiveness', '0']","['Fire → Bug/Grass = super-effective', '4']","['Water → Bug/Grass = not very effective', '½']","['Electric → Bug/Grass = not very effective', '½']","['Grass → Bug/Grass = not very effective', '¼']","['Ice → Bug/Grass = super-effective', '2']","['Fighting → Bug/Grass = not very effective', '½']","['Poison → Bug/Grass = super-effective', '2']","['Ground → Bug/Grass = not very effective', '¼']","['Flying → Bug/Grass = super-effective', '4']","['Psychic → Bug/Grass = normal effectiveness', '0']","['Bug → Bug/Grass = super-effective', '2']","['Rock → Bug/Grass = super-effective', '2']","['Ghost → Bug/Grass = normal effectiveness', '0']","['Dragon → Bug/Grass = normal effectiveness', '0']","['Dark → Bug/Grass = normal effectiveness', '0']","['Steel → Bug/Grass = normal effectiveness', '0']","['Fairy → Bug/Grass = normal effectiveness', '0']"
['Venonat'],['048'],"['Bug', 'Poison']",['Insect Pokémon'],['3′03″ (1.0 m)'],['66.1 lbs (30.0 kg)'],"['Compound Eyes', 'Tinted Lens']",['Run Away'],"{'(Red/Blue/Yellow)': '048 ', '(Gold/Silver/Crystal)': '108 ', '(FireRed/LeafGreen)': '048 ', '(HeartGold/SoulSilver)': '109 ', ""(Let's Go Pikachu/Let's Go Eevee)"": '048 '}",['\n1 Special Defense '],"['190 ', '(24.8% with PokéBall, full HP)']","['70 ', '(normal)']",['61'],['Medium Fast'],['Bug'],"['50% male', '50% female']","['20 ', '(4,884–5,140 steps)']",['60'],['230'],['324'],['55'],['103'],['229'],['50'],['94'],['218'],['40'],['76'],['196'],['55'],['103'],['229'],['45'],['85'],['207'],['305'],"['Normal → Bug/Poison = normal effectiveness', '0']","['Fire → Bug/Poison = super-effective', '2']","['Water → Bug/Poison = normal effectiveness', '0']","['Electric → Bug/Poison = normal effectiveness', '0']","['Grass → Bug/Poison = not very effective', '¼']","['Ice → Bug/Poison = normal effectiveness', '0']","['Fighting → Bug/Poison = not very effective', '¼']","['Poison → Bug/Poison = not very effective', '½']","['Ground → Bug/Poison = normal effectiveness', '0']","['Flying → Bug/Poison = super-effective', '2']","['Psychic → Bug/Poison = super-effective', '2']","['Bug → Bug/Poison = not very effective', '½']","['Rock → Bug/Poison = super-effective', '2']","['Ghost → Bug/Poison = normal effectiveness', '0']","['Dragon → Bug/Poison = normal effectiveness', '0']","['Dark → Bug/Poison = normal effectiveness', '0']","['Steel → Bug/Poison = normal effectiveness', '0']","['Fairy → Bug/Poison = not very effective', '½']"
['Venomoth'],['049'],"['Bug', 'Poison']",['Poison Moth Pokémon'],['4′11″ (1.5 m)'],['27.6 lbs (12.5 kg)'],"['Shield Dust', 'Tinted Lens']",['Wonder Skin'],"{'(Red/Blue/Yellow)': '049 ', '(Gold/Silver/Crystal)': '109 ', '(FireRed/LeafGreen)': '049 ', '(HeartGold/SoulSilver)': '110 ', ""(Let's Go Pikachu/Let's Go Eevee)"": '049 '}","['\n1 Special Attack, 1 Speed ']","['75 ', '(9.8% with PokéBall, full HP)']","['70 ', '(normal)']",['158'],['Medium Fast'],['Bug'],"['50% male', '50% female']","['20 ', '(4,884–5,140 steps)']",['70'],['250'],['344'],['65'],['121'],['251'],['60'],['112'],['240'],['90'],['166'],['306'],['75'],['139'],['273'],['90'],['166'],['306'],['450'],"['Normal → Bug/Poison = normal effectiveness', '0']","['Fire → Bug/Poison = super-effective', '2']","['Water → Bug/Poison = normal effectiveness', '0']","['Electric → Bug/Poison = normal effectiveness', '0']","['Grass → Bug/Poison = not very effective', '¼']","['Ice → Bug/Poison = normal effectiveness', '0']","['Fighting → Bug/Poison = not very effective', '¼']","['Poison → Bug/Poison = not very effective', '½']","['Ground → Bug/Poison = normal effectiveness', '0']","['Flying → Bug/Poison = super-effective', '2']","['Psychic → Bug/Poison = super-effective', '2']","['Bug → Bug/Poison = not very effective', '½']","['Rock → Bug/Poison = super-effective', '2']","['Ghost → Bug/Poison = normal effectiveness', '0']","['Dragon → Bug/Poison = normal effectiveness', '0']","['Dark → Bug/Poison = normal effectiveness', '0']","['Steel → Bug/Poison = normal effectiveness', '0']","['Fairy → Bug/Poison = not very effective', '½']"
['Psyduck'],['054'],['Water'],['Duck Pokémon'],['2′07″ (0.8 m)'],['43.2 lbs (19.6 kg)'],"['Damp', 'Cloud Nine']",['Swift Swim'],"{'(Red/Blue/Yellow)': '054 ', '(Gold/Silver/Crystal)': '138 ', '(Ruby/Sapphire/Emerald)': '158 ', '(FireRed/LeafGreen)': '054 ', '(Diamond/Pearl)': '043 ', '(Platinum)': '043 ', '(HeartGold/SoulSilver)': '140 ', '(Black 2/White 2)': '028 ', '(X/Y — Central Kalos)': '059 ', '(Omega Ruby/Alpha Sapphire)': '165 ', '(Sun/Moon — Alola dex)': '089 ', '(U.Sun/U.Moon — Alola dex)': '107 ', ""(Let's Go Pikachu/Let's Go Eevee)"": '054 '}",['\n1 Special Attack '],"['190 ', '(24.8% with PokéBall, full HP)']","['70 ', '(normal)']",['64'],['Medium Fast'],"['Field', 'Water 1']","['50% male', '50% female']","['20 ', '(4,884–5,140 steps)']",['50'],['210'],['304'],['52'],['98'],['223'],['48'],['90'],['214'],['65'],['121'],['251'],['50'],['94'],['218'],['55'],['103'],['229'],['320'],"['Normal → Water = normal effectiveness', '0']","['Fire → Water = not very effective', '½']","['Water → Water = not very effective', '½']","['Electric → Water = super-effective', '2']","['Grass → Water = super-effective', '2']","['Ice → Water = not very effective', '½']","['Fighting → Water = normal effectiveness', '0']","['Poison → Water = normal effectiveness', '0']","['Ground → Water = normal effectiveness', '0']","['Flying → Water = normal effectiveness', '0']","['Psychic → Water = normal effectiveness', '0']","['Bug → Water = normal effectiveness', '0']","['Rock → Water = normal effectiveness', '0']","['Ghost → Water = normal effectiveness', '0']","['Dragon → Water = normal effectiveness', '0']","['Dark → Water = normal effectiveness', '0']","['Steel → Water = not very effective', '½']","['Fairy → Water = normal effectiveness', '0']"
['Golduck'],['055'],['Water'],['Duck Pokémon'],['5′07″ (1.7 m)'],['168.9 lbs (76.6 kg)'],"['Damp', 'Cloud Nine']",['Swift Swim'],"{'(Red/Blue/Yellow)': '055 ', '(Gold/Silver/Crystal)': '139 ', '(Ruby/Sapphire/Emerald)': '159 ', '(FireRed/LeafGreen)': '055 ', '(Diamond/Pearl)': '044 ', '(Platinum)': '044 ', '(HeartGold/SoulSilver)': '141 ', '(Black 2/White 2)': '029 ', '(X/Y — Central Kalos)': '060 ', '(Omega Ruby/Alpha Sapphire)': '166 ', '(Sun/Moon — Alola dex)': '090 ', '(U.Sun/U.Moon — Alola dex)': '108 ', ""(Let's Go Pikachu/Let's Go Eevee)"": '055 '}",['\n2 Special Attack '],"['75 ', '(9.8% with PokéBall, full HP)']","['70 ', '(normal)']",['175'],['Medium Fast'],"['Field', 'Water 1']","['50% male', '50% female']","['20 ', '(4,884–5,140 steps)']",['80'],['270'],['364'],['82'],['152'],['289'],['78'],['144'],['280'],['95'],['175'],['317'],['80'],['148'],['284'],['85'],['157'],['295'],['500'],"['Normal → Water = normal effectiveness', '0']","['Fire → Water = not very effective', '½']","['Water → Water = not very effective', '½']","['Electric → Water = super-effective', '2']","['Grass → Water = super-effective', '2']","['Ice → Water = not very effective', '½']","['Fighting → Water = normal effectiveness', '0']","['Poison → Water = normal effectiveness', '0']","['Ground → Water = normal effectiveness', '0']","['Flying → Water = normal effectiveness', '0']","['Psychic → Water = normal effectiveness', '0']","['Bug → Water = normal effectiveness', '0']","['Rock → Water = normal effectiveness', '0']","['Ghost → Water = normal effectiveness', '0']","['Dragon → Water = normal effectiveness', '0']","['Dark → Water = normal effectiveness', '0']","['Steel → Water = not very effective', '½']","['Fairy → Water = normal effectiveness', '0']"
['Mankey'],['056'],['Fighting'],['Pig Monkey Pokémon'],['1′08″ (0.5 m)'],['61.7 lbs (28.0 kg)'],"['Vital Spirit', 'Anger Point']",['Defiant'],"{'(Red/Blue/Yellow)': '056 ', '(Gold/Silver/Crystal)': '134 ', '(FireRed/LeafGreen)': '056 ', '(HeartGold/SoulSilver)': '136 ', '(Sun/Moon — Alola dex)': '079 ', '(U.Sun/U.Moon — Alola dex)': '093 ', ""(Let's Go Pikachu/Let's Go Eevee)"": '056 '}",['\n1 Attack '],"['190 ', '(24.8% with PokéBall, full HP)']","['70 ', '(normal)']",['61'],['Medium Fast'],['Field'],"['50% male', '50% female']","['20 ', '(4,884–5,140 steps)']",['40'],['190'],['284'],['80'],['148'],['284'],['35'],['67'],['185'],['35'],['67'],['185'],['45'],['85'],['207'],['70'],['130'],['262'],['305'],"['Normal → Fighting = normal effectiveness', '0']","['Fire → Fighting = normal effectiveness', '0']","['Water → Fighting = normal effectiveness', '0']","['Electric → Fighting = normal effectiveness', '0']","['Grass → Fighting = normal effectiveness', '0']","['Ice → Fighting = normal effectiveness', '0']","['Fighting → Fighting = normal effectiveness', '0']","['Poison → Fighting = normal effectiveness', '0']","['Ground → Fighting = normal effectiveness', '0']","['Flying → Fighting = super-effective', '2']","['Psychic → Fighting = super-effective', '2']","['Bug → Fighting = not very effective', '½']","['Rock → Fighting = not very effective', '½']","['Ghost → Fighting = normal effectiveness', '0']","['Dragon → Fighting = normal effectiveness', '0']","['Dark → Fighting = not very effective', '½']","['Steel → Fighting = normal effectiveness', '0']","['Fairy → Fighting = super-effective', '2']"
['Primeape'],['057'],['Fighting'],['Pig Monkey Pokémon'],['3′03″ (1.0 m)'],['70.5 lbs (32.0 kg)'],"['Vital Spirit', 'Anger Point']",['Defiant'],"{'(Red/Blue/Yellow)': '057 ', '(Gold/Silver/Crystal)': '135 ', '(FireRed/LeafGreen)': '057 ', '(HeartGold/SoulSilver)': '137 ', '(Sun/Moon — Alola dex)': '080 ', '(U.Sun/U.Moon — Alola dex)': '094 ', ""(Let's Go Pikachu/Let's Go Eevee)"": '057 '}",['\n2 Attack '],"['75 ', '(9.8% with PokéBall, full HP)']","['70 ', '(normal)']",['159'],['Medium Fast'],['Field'],"['50% male', '50% female']","['20 ', '(4,884–5,140 steps)']",['65'],['240'],['334'],['105'],['193'],['339'],['60'],['112'],['240'],['60'],['112'],['240'],['70'],['130'],['262'],['95'],['175'],['317'],['455'],"['Normal → Fighting = normal effectiveness', '0']","['Fire → Fighting = normal effectiveness', '0']","['Water → Fighting = normal effectiveness', '0']","['Electric → Fighting = normal effectiveness', '0']","['Grass → Fighting = normal effectiveness', '0']","['Ice → Fighting = normal effectiveness', '0']","['Fighting → Fighting = normal effectiveness', '0']","['Poison → Fighting = normal effectiveness', '0']","['Ground → Fighting = normal effectiveness', '0']","['Flying → Fighting = super-effective', '2']","['Psychic → Fighting = super-effective', '2']","['Bug → Fighting = not very effective', '½']","['Rock → Fighting = not very effective', '½']","['Ghost → Fighting = normal effectiveness', '0']","['Dragon → Fighting = normal effectiveness', '0']","['Dark → Fighting = not very effective', '½']","['Steel → Fighting = normal effectiveness', '0']","['Fairy → Fighting = super-effective', '2']"
['Growlithe'],['058'],['Fire'],['Puppy Pokémon'],['2′04″ (0.7 m)'],['41.9 lbs (19.0 kg)'],"['Intimidate', 'Flash Fire']",['Justified'],"{'(Red/Blue/Yellow)': '058 ', '(Gold/Silver/Crystal)': '127 ', '(FireRed/LeafGreen)': '058 ', '(HeartGold/SoulSilver)': '129 ', '(Black 2/White 2)': '051 ', '(Sun/Moon — Alola dex)': '052 ', '(U.Sun/U.Moon — Alola dex)': '064 ', ""(Let's Go Pikachu/Let's Go Eevee)"": '058 '}",['\n1 Attack '],"['190 ', '(24.8% with PokéBall, full HP)']","['70 ', '(normal)']",['70'],['Slow'],['Field'],"['75% male', '25% female']","['20 ', '(4,884–5,140 steps)']",['55'],['220'],['314'],['70'],['130'],['262'],['45'],['85'],['207'],['70'],['130'],['262'],['50'],['94'],['218'],['60'],['112'],['240'],['350'],"['Normal → Fire = normal effectiveness', '0']","['Fire → Fire = not very effective', '½']","['Water → Fire = super-effective', '2']","['Electric → Fire = normal effectiveness', '0']","['Grass → Fire = not very effective', '½']","['Ice → Fire = not very effective', '½']","['Fighting → Fire = normal effectiveness', '0']","['Poison → Fire = normal effectiveness', '0']","['Ground → Fire = super-effective', '2']","['Flying → Fire = normal effectiveness', '0']","['Psychic → Fire = normal effectiveness', '0']","['Bug → Fire = not very effective', '½']","['Rock → Fire = super-effective', '2']","['Ghost → Fire = normal effectiveness', '0']","['Dragon → Fire = normal effectiveness', '0']","['Dark → Fire = normal effectiveness', '0']","['Steel → Fire = not very effective', '½']","['Fairy → Fire = not very effective', '½']"
['Arcanine'],['059'],['Fire'],['Legendary Pokémon'],['6′03″ (1.9 m)'],['341.7 lbs (155.0 kg)'],"['Intimidate', 'Flash Fire']",['Justified'],"{'(Red/Blue/Yellow)': '059 ', '(Gold/Silver/Crystal)': '128 ', '(FireRed/LeafGreen)': '059 ', '(HeartGold/SoulSilver)': '130 ', '(Black 2/White 2)': '052 ', '(Sun/Moon — Alola dex)': '053 ', '(U.Sun/U.Moon — Alola dex)': '065 ', ""(Let's Go Pikachu/Let's Go Eevee)"": '059 '}",['\n2 Attack '],"['75 ', '(9.8% with PokéBall, full HP)']","['70 ', '(normal)']",['194'],['Slow'],['Field'],"['75% male', '25% female']","['20 ', '(4,884–5,140 steps)']",['90'],['290'],['384'],['110'],['202'],['350'],['80'],['148'],['284'],['100'],['184'],['328'],['80'],['148'],['284'],['95'],['175'],['317'],['555'],"['Normal → Fire = normal effectiveness', '0']","['Fire → Fire = not very effective', '½']","['Water → Fire = super-effective', '2']","['Electric → Fire = normal effectiveness', '0']","['Grass → Fire = not very effective', '½']","['Ice → Fire = not very effective', '½']","['Fighting → Fire = normal effectiveness', '0']","['Poison → Fire = normal effectiveness', '0']","['Ground → Fire = super-effective', '2']","['Flying → Fire = normal effectiveness', '0']","['Psychic → Fire = normal effectiveness', '0']","['Bug → Fire = not very effective', '½']","['Rock → Fire = super-effective', '2']","['Ghost → Fire = normal effectiveness', '0']","['Dragon → Fire = normal effectiveness', '0']","['Dark → Fire = normal effectiveness', '0']","['Steel → Fire = not very effective', '½']","['Fairy → Fire = not very effective', '½']"
['Poliwag'],['060'],['Water'],['Tadpole Pokémon'],['2′00″ (0.6 m)'],['27.3 lbs (12.4 kg)'],"['Water Absorb', 'Damp']",['Swift Swim'],"{'(Red/Blue/Yellow)': '060 ', '(Gold/Silver/Crystal)': '072 ', '(FireRed/LeafGreen)': '060 ', '(HeartGold/SoulSilver)': '072 ', '(X/Y — Mountain Kalos)': '033 ', '(Sun/Moon — Alola dex)': '149 ', '(U.Sun/U.Moon — Alola dex)': '182 ', ""(Let's Go Pikachu/Let's Go Eevee)"": '060 '}",['\n1 Speed '],"['255 ', '(33.3% with PokéBall, full HP)']","['70 ', '(normal)']",['60'],['Medium Slow'],['Water 1'],"['50% male', '50% female']","['20 ', '(4,884–5,140 steps)']",['40'],['190'],['284'],['50'],['94'],['218'],['40'],['76'],['196'],['40'],['76'],['196'],['40'],['76'],['196'],['90'],['166'],['306'],['300'],"['Normal → Water = normal effectiveness', '0']","['Fire → Water = not very effective', '½']","['Water → Water (Water Absorb) = no effect', '0']","['Electric → Water = super-effective', '2']","['Grass → Water = super-effective', '2']","['Ice → Water = not very effective', '½']","['Fighting → Water = normal effectiveness', '0']","['Poison → Water = normal effectiveness', '0']","['Ground → Water = normal effectiveness', '0']","['Flying → Water = normal effectiveness', '0']","['Psychic → Water = normal effectiveness', '0']","['Bug → Water = normal effectiveness', '0']","['Rock → Water = normal effectiveness', '0']","['Ghost → Water = normal effectiveness', '0']","['Dragon → Water = normal effectiveness', '0']","['Dark → Water = normal effectiveness', '0']","['Steel → Water = not very effective', '½']","['Fairy → Water = normal effectiveness', '0']"
['Poliwhirl'],['061'],['Water'],['Tadpole Pokémon'],['3′03″ (1.0 m)'],['44.1 lbs (20.0 kg)'],"['Water Absorb', 'Damp']",['Swift Swim'],"{'(Red/Blue/Yellow)': '061 ', '(Gold/Silver/Crystal)': '073 ', '(FireRed/LeafGreen)': '061 ', '(HeartGold/SoulSilver)': '073 ', '(X/Y — Mountain Kalos)': '034 ', '(Sun/Moon — Alola dex)': '150 ', '(U.Sun/U.Moon — Alola dex)': '183 ', ""(Let's Go Pikachu/Let's Go Eevee)"": '061 '}",['\n2 Speed '],"['120 ', '(15.7% with PokéBall, full HP)']","['70 ', '(normal)']",['135'],['Medium Slow'],['Water 1'],"['50% male', '50% female']","['20 ', '(4,884–5,140 steps)']",['65'],['240'],['334'],['65'],['121'],['251'],['65'],['121'],['251'],['50'],['94'],['218'],['50'],['94'],['218'],['90'],['166'],['306'],['385'],"['Normal → Water = normal effectiveness', '0']","['Fire → Water = not very effective', '½']","['Water → Water (Water Absorb) = no effect', '0']","['Electric → Water = super-effective', '2']","['Grass → Water = super-effective', '2']","['Ice → Water = not very effective', '½']","['Fighting → Water = normal effectiveness', '0']","['Poison → Water = normal effectiveness', '0']","['Ground → Water = normal effectiveness', '0']","['Flying → Water = normal effectiveness', '0']","['Psychic → Water = normal effectiveness', '0']","['Bug → Water = normal effectiveness', '0']","['Rock → Water = normal effectiveness', '0']","['Ghost → Water = normal effectiveness', '0']","['Dragon → Water = normal effectiveness', '0']","['Dark → Water = normal effectiveness', '0']","['Steel → Water = not very effective', '½']","['Fairy → Water = normal effectiveness', '0']"
['Poliwrath'],['062'],"['Water', 'Fighting']",['Tadpole Pokémon'],['4′03″ (1.3 m)'],['119.0 lbs (54.0 kg)'],"['Water Absorb', 'Damp']",['Swift Swim'],"{'(Red/Blue/Yellow)': '062 ', '(Gold/Silver/Crystal)': '074 ', '(FireRed/LeafGreen)': '062 ', '(HeartGold/SoulSilver)': '074 ', '(X/Y — Mountain Kalos)': '035 ', '(Sun/Moon — Alola dex)': '151 ', '(U.Sun/U.Moon — Alola dex)': '184 ', ""(Let's Go Pikachu/Let's Go Eevee)"": '062 '}",['\n3 Defense '],"['45 ', '(5.9% with PokéBall, full HP)']","['70 ', '(normal)']",['230'],['Medium Slow'],['Water 1'],"['50% male', '50% female']","['20 ', '(4,884–5,140 steps)']",['90'],['290'],['384'],['95'],['175'],['317'],['95'],['175'],['317'],['70'],['130'],['262'],['90'],['166'],['306'],['70'],['130'],['262'],['510'],"['Normal → Water/Fighting = normal effectiveness', '0']","['Fire → Water/Fighting = not very effective', '½']","['Water → Water/Fighting (Water Absorb) = no effect', '0']","['Electric → Water/Fighting = super-effective', '2']","['Grass → Water/Fighting = super-effective', '2']","['Ice → Water/Fighting = not very effective', '½']","['Fighting → Water/Fighting = normal effectiveness', '0']","['Poison → Water/Fighting = normal effectiveness', '0']","['Ground → Water/Fighting = normal effectiveness', '0']","['Flying → Water/Fighting = super-effective', '2']","['Psychic → Water/Fighting = super-effective', '2']","['Bug → Water/Fighting = not very effective', '½']","['Rock → Water/Fighting = not very effective', '½']","['Ghost → Water/Fighting = normal effectiveness', '0']","['Dragon → Water/Fighting = normal effectiveness', '0']","['Dark → Water/Fighting = not very effective', '½']","['Steel → Water/Fighting = not very effective', '½']","['Fairy → Water/Fighting = super-effective', '2']"
['Abra'],['063'],['Psychic'],['Psi Pokémon'],['2′11″ (0.9 m)'],['43.0 lbs (19.5 kg)'],"['Synchronize', 'Inner Focus']",['Magic Guard'],"{'(Red/Blue/Yellow)': '063 ', '(Gold/Silver/Crystal)': '089 ', '(Ruby/Sapphire/Emerald)': '039 ', '(FireRed/LeafGreen)': '063 ', '(Diamond/Pearl)': '020 ', '(Platinum)': '020 ', '(HeartGold/SoulSilver)': '089 ', '(X/Y — Central Kalos)': '102 ', '(Omega Ruby/Alpha Sapphire)': '040 ', '(Sun/Moon — Alola dex)': '042 ', '(U.Sun/U.Moon — Alola dex)': '049 ', ""(Let's Go Pikachu/Let's Go Eevee)"": '063 '}",['\n1 Special Attack '],"['200 ', '(26.1% with PokéBall, full HP)']","['70 ', '(normal)']",['62'],['Medium Slow'],['Human-Like'],"['75% male', '25% female']","['20 ', '(4,884–5,140 steps)']",['25'],['160'],['254'],['20'],['40'],['152'],['15'],['31'],['141'],['105'],['193'],['339'],['55'],['103'],['229'],['90'],['166'],['306'],['310'],"['Normal → Psychic = normal effectiveness', '0']","['Fire → Psychic = normal effectiveness', '0']","['Water → Psychic = normal effectiveness', '0']","['Electric → Psychic = normal effectiveness', '0']","['Grass → Psychic = normal effectiveness', '0']","['Ice → Psychic = normal effectiveness', '0']","['Fighting → Psychic = not very effective', '½']","['Poison → Psychic = normal effectiveness', '0']","['Ground → Psychic = normal effectiveness', '0']","['Flying → Psychic = normal effectiveness', '0']","['Psychic → Psychic = not very effective', '½']","['Bug → Psychic = super-effective', '2']","['Rock → Psychic = normal effectiveness', '0']","['Ghost → Psychic = super-effective', '2']","['Dragon → Psychic = normal effectiveness', '0']","['Dark → Psychic = super-effective', '2']","['Steel → Psychic = normal effectiveness', '0']","['Fairy → Psychic = normal effectiveness', '0']"
['Kadabra'],['064'],['Psychic'],['Psi Pokémon'],['4′03″ (1.3 m)'],['124.6 lbs (56.5 kg)'],"['Synchronize', 'Inner Focus']",['Magic Guard'],"{'(Red/Blue/Yellow)': '064 ', '(Gold/Silver/Crystal)': '090 ', '(Ruby/Sapphire/Emerald)': '040 ', '(FireRed/LeafGreen)': '064 ', '(Diamond/Pearl)': '021 ', '(Platinum)': '021 ', '(HeartGold/SoulSilver)': '090 ', '(X/Y — Central Kalos)': '103 ', '(Omega Ruby/Alpha Sapphire)': '041 ', '(Sun/Moon — Alola dex)': '043 ', '(U.Sun/U.Moon — Alola dex)': '050 ', ""(Let's Go Pikachu/Let's Go Eevee)"": '064 '}",['\n2 Special Attack '],"['100 ', '(13.1% with PokéBall, full HP)']","['70 ', '(normal)']",['140'],['Medium Slow'],['Human-Like'],"['75% male', '25% female']","['20 ', '(4,884–5,140 steps)']",['40'],['190'],['284'],['35'],['67'],['185'],['30'],['58'],['174'],['120'],['220'],['372'],['70'],['130'],['262'],['105'],['193'],['339'],['400'],"['Normal → Psychic = normal effectiveness', '0']","['Fire → Psychic = normal effectiveness', '0']","['Water → Psychic = normal effectiveness', '0']","['Electric → Psychic = normal effectiveness', '0']","['Grass → Psychic = normal effectiveness', '0']","['Ice → Psychic = normal effectiveness', '0']","['Fighting → Psychic = not very effective', '½']","['Poison → Psychic = normal effectiveness', '0']","['Ground → Psychic = normal effectiveness', '0']","['Flying → Psychic = normal effectiveness', '0']","['Psychic → Psychic = not very effective', '½']","['Bug → Psychic = super-effective', '2']","['Rock → Psychic = normal effectiveness', '0']","['Ghost → Psychic = super-effective', '2']","['Dragon → Psychic = normal effectiveness', '0']","['Dark → Psychic = super-effective', '2']","['Steel → Psychic = normal effectiveness', '0']","['Fairy → Psychic = normal effectiveness', '0']"
